TCAD or WCAD Property ID(s),Facility Address,Facility Category,Building Name,Calculated kWh/sqft,Portfolio Manager Energy Star Score,As of
194636,"715 E 8TH ST
AUSTIN, TX 78701
(30.267809, -97.734593)",CITY OF AUSTIN,194636_001,20.46,,10/01/2015 12:00:00 AM
568797,"10901 N LAMAR BLVD
AUSTIN, TX 78753
(30.37848, -97.688327)",STORE\GROCERY,568797_001,21.82,,10/01/2015 12:00:00 AM
190736,"701 W RIVERSIDE DR
AUSTIN, TX 78704
(30.26081, -97.75004)",CITY OF AUSTIN,190736_001,13.31,,10/01/2015 12:00:00 AM
748468,"507 SABINE ST
Austin, TX 78701
(30.265323, -97.736475)",OFFICE MED 10-35,748468_001,73.58,,10/01/2015 12:00:00 AM
115324,"804 LAS CIMAS PKWY
AUSTIN, TX 78746
(30.290811, -97.829391)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),115324_Campus,22.63,,10/01/2015 12:00:00 AM
548249,"4030 W BRAKER LA
AUSTIN, TX 78759
(30.398082, -97.737296)",OFFICE LG &gt; 35000,548249_005,2.15,,10/01/2015 12:00:00 AM
229006,"1033 LA POSADA DR
AUSTIN, TX 78752
(30.325519, -97.702037)",OFFICE LG &gt; 35000,229006_Campus,22.73,44.5,10/01/2015 12:00:00 AM
252834,"9003 WATERFORD CENTRE BLVD
AUSTIN, TX 78758
(30.3754, -97.729853)",RETAIL CENTER,252834_Campus,11.04,,10/01/2015 12:00:00 AM
194346,"506 CONGRESS AVE
AUSTIN, TX 78701
(30.26747, -97.743017)",RETAIL CENTER,194346_001,10.15,,10/01/2015 12:00:00 AM
464250,"6315 E STASSNEY LA
AUSTIN, TX 78744
(30.203511, -97.718046)",INDUSTRIAL (W/sqft &gt; 3),464250_001,156.46,1,10/01/2015 12:00:00 AM
526395,"9330 UNITED DR
AUSTIN, TX 78758
(30.378619, -97.730031)",INDUSTRIAL,Pump It Up,1.47,,10/01/2015 12:00:00 AM
226520,"5501 N LAMAR BLVD
AUSTIN, TX 78751
(30.322878, -97.72825)",RETAIL CENTER,226520_002,11.36,,10/01/2015 12:00:00 AM
287611,"1900 E OLTORF ST
AUSTIN, TX 78741
(30.231089, -97.735084)",RETAIL CENTER,287611_001,31.16,,10/01/2015 12:00:00 AM
153585,"9020 N CAPITAL OF TEXAS HWY
AUSTIN, TX 78759
(30.388237, -97.75633)",OFFICE LG &gt; 35000,153585_002,13.84,83,10/01/2015 12:00:00 AM
291758,"2124 E ST ELMO RD
AUSTIN, TX 78744
(30.209405, -97.745696)",INDUSTRIAL,291758_001,1.92,92.5,10/01/2015 12:00:00 AM
710927,"211 E RIVERSIDE DR
Austin, TX 78704
(30.254356, -97.744319)",OFFICE MED 10-35,710927_001,34.50,,10/01/2015 12:00:00 AM
255081,"10519 BOYER BLVD
AUSTIN, TX 78758
(30.383181, -97.711699)",INDUSTRIAL,255081_001,3.61,,10/01/2015 12:00:00 AM
776945,"5600 S CONGRESS AVE
AUSTIN, TX 78745
(30.204716, -97.774864)",INDUSTRIAL,776945_002,10.02,87,10/01/2015 12:00:00 AM
194374,"124 W 8TH ST
AUSTIN, TX 78701
(30.270214, -97.743146)",CITY OF AUSTIN,194374_001,12.24,79,10/01/2015 12:00:00 AM
316277,"504 INDUSTRIAL BLVD
AUSTIN, TX 78745
(30.217677, -97.759934)",WAREHOUSE,316277_001,3.88,53,10/01/2015 12:00:00 AM
153531,"9500 ARBORETUM BLVD
AUSTIN, TX 78759
(30.391144, -97.752375)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),153531_Campus,35.87,,10/01/2015 12:00:00 AM
189450,"2406 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.254583, -97.717361)",WAREHOUSE,189450_Campus,4.29,,10/01/2015 12:00:00 AM
508016,"4321 EMMA BROWNING AVE
AUSTIN, TX 78617
(30.187762, -97.663532)",WAREHOUSE (W/sqft &gt; 5),508016_Campus,30.29,,10/01/2015 12:00:00 AM
222703,"7112 ED BLUESTEIN BLVD
AUSTIN, TX 78723
(30.312799, -97.662825)",RETAIL CENTER,222703_006,27.21,,10/01/2015 12:00:00 AM
513049,"8708 S CONGRESS AVE
AUSTIN, TX 78745
(30.170985, -97.786052)",INDUSTRIAL,513049_001,3.08,,10/01/2015 12:00:00 AM
261734,"11928 STONEHOLLOW DR
AUSTIN, TX 78758
(30.401468, -97.70451)",EDUCATIONAL FACILITY,261734_Campus,27.50,,10/01/2015 12:00:00 AM
587741,"9801 Brodie Ln
Austin, TX 78748
(30.186476, -97.847863)",RETAIL CENTER,587741_001,16.98,34.5,10/01/2015 12:00:00 AM
295748,"4125 FELTER LN
Austin, TX 78744
(30.196783, -97.705466)",INDUSTRIAL,295748_001,2.50,,10/01/2015 12:00:00 AM
542723,"11305 FOUR POINTS DR
AUSTIN, TX 78734
(30.405157, -97.849178)",OFFICE LG &gt; 35000,542723_002,14.86,,10/01/2015 12:00:00 AM
"739782, 739786, 739785, 739784, 739783","7701 N LAMAR BLVD
Austin, TX 78752
(30.345087, -97.713895)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),739786_001,20.86,,10/01/2015 12:00:00 AM
291768,"4211 FREIDRICH LA
AUSTIN, TX 78744
(30.211634, -97.748613)",INDUSTRIAL,291768_A,25.36,,10/01/2015 12:00:00 AM
154612,"9853 GREAT HILLS TRL
AUSTIN, TX 78759
(30.39411, -97.747904)",RETAIL CENTER,154612_004,23.69,,10/01/2015 12:00:00 AM
334160,"8208 BRODIE LA
AUSTIN, TX 78745
(30.201512, -97.838404)",RETAIL CENTER,334160_001,4.83,,10/01/2015 12:00:00 AM
254004,"9705 BURNET RD
AUSTIN, TX 78758
(30.38079, -97.724697)",INDUSTRIAL,254004_004,2.92,,10/01/2015 12:00:00 AM
119472,"3309 KERBEY LA
AUSTIN, TX 78703
(30.305348, -97.751467)",EDUCATIONAL FACILITY,119472_Campus,1.89,3,10/01/2015 12:00:00 AM
315591,"3907 WAREHOUSE ROW
AUSTIN, TX 78704
(30.222529, -97.756887)",WAREHOUSE,315591_001,3.51,80.5,10/01/2015 12:00:00 AM
316334,"121 INDUSTRIAL BLVD
AUSTIN, TX 78745
(30.21983, -97.764507)",WAREHOUSE,316334_001,1.16,,10/01/2015 12:00:00 AM
237953,"501 W POWELL LA
AUSTIN, TX 78753
(30.34896, -97.706211)",INDUSTRIAL,237953_004,3.98,,10/01/2015 12:00:00 AM
154600,"10400 RESEARCH BLVD
AUSTIN, TX 78759
(30.396549, -97.746683)",BANKING,154600_Campus,17.28,,10/01/2015 12:00:00 AM
501516,"9390 RESEARCH BLVD
AUSTIN, TX 78759
(30.384302, -97.743103)",OFFICE LG &gt; 35000,501516_001,16.89,83,10/01/2015 12:00:00 AM
542723,"11305 FOUR POINTS DR
AUSTIN, TX 78734
(30.405157, -97.849178)",OFFICE LG &gt; 35000,542723_Campus,14.86,,10/01/2015 12:00:00 AM
244995,"9807 MIDDLE FISKVILLE RD
AUSTIN, TX 78753
(30.361419, -97.684094)",INDUSTRIAL,244995_002,7.14,,10/01/2015 12:00:00 AM
246090,"8401 Hathaway Drive
Austin, TX 78757
(30.363898, -97.72659)",EDUCATIONAL FACILITY,246090_Campus,13.76,67.5,10/01/2015 12:00:00 AM
341202,"500 Mairo
Austin, TX 78748
(30.180433, -97.790999)",EDUCATIONAL FACILITY,341202_Campus,9.52,89.5,10/01/2015 12:00:00 AM
332384,"502 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.196395, -97.786061)",RETAIL CENTER,332384_003,36.58,,10/01/2015 12:00:00 AM
255816,"9130 JOLLYVILLE RD
AUSTIN, TX 78759
(30.383042, -97.744445)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),255816_001,31.66,20,10/01/2015 12:00:00 AM
190214,"840 INTERCHANGE BLVD
AUSTIN, TX 78721
(30.253041, -97.684582)",INDUSTRIAL (W/sqft &gt; 3),190214_001,26.72,44,10/01/2015 12:00:00 AM
235505,"8906 WALL ST
AUSTIN, TX 78754
(30.34166, -97.670618)",WAREHOUSE,235505_002,10.86,,10/01/2015 12:00:00 AM
100273,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2509, -97.765487)",INDUSTRIAL,100273_003,2.78,,10/01/2015 12:00:00 AM
509340,"4601 S LAMAR BLVD
AUSTIN, TX 78704
(30.231707, -97.80238)",RETAIL CENTER,509340_001,19.60,92,10/01/2015 12:00:00 AM
525323,"114 W 7 ST
Austin, TX 78701
(30.269265, -97.74346)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),525323_Campus,55.98,,10/01/2015 12:00:00 AM
235852,"6825 BURNET RD
AUSTIN, TX 78757
(30.344683, -97.73795)",AUTOMOTIVE SALES,235852_001,23.18,,10/01/2015 12:00:00 AM
R070729,"9518 ANDERSON MILL RD
AUSTIN, TX 78729
(30.449263, -97.788765)",WAREHOUSE,R070729_Campus,1.41,,10/01/2015 12:00:00 AM
104379,"300 S LAMAR BLVD
AUSTIN, TX 78704
(30.262693, -97.757945)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),104379_001,13.47,,10/01/2015 12:00:00 AM
753923,"409 W MONROE ST
AUSTIN, TX 78704
(30.249069, -97.754299)",WAREHOUSE,753923_001,14.03,,10/01/2015 12:00:00 AM
483330,"1805 AIRPORT COMMERCE DR
Austin, TX 78741
(30.220858, -97.691308)",MOTEL\HOTEL,483330_Campus,9.97,,10/01/2015 12:00:00 AM
"258586, 503131","11908 N LAMAR BLVD
AUSTIN, TX 78753
(30.390822, -97.682306)",CONGREGATION FACILITY,503131_C,7.54,,10/01/2015 12:00:00 AM
345130,"9800 CURLEW DR
Austin, TX 78748
(30.177822, -97.833762)",EDUCATIONAL FACILITY,345130_Campus,12.23,75.5,10/01/2015 12:00:00 AM
547366,"8500 SHOAL CREEK BLVD
Austin, TX 78757
(30.370005, -97.737732)",OFFICE LG &gt; 35000,547366_Campus,9.49,,10/01/2015 12:00:00 AM
220739,"5936 WESTMINSTER DR
AUSTIN, TX 78723
(30.312194, -97.690769)",RETAIL CENTER,220739_003,12.36,,10/01/2015 12:00:00 AM
254004,"9705 BURNET RD
AUSTIN, TX 78758
(30.38079, -97.724697)",INDUSTRIAL,254004_002,2.92,,10/01/2015 12:00:00 AM
446626,"4635 BOSTON LA
AUSTIN, TX 78735
(30.239895, -97.833339)",INDUSTRIAL (W/sqft &gt; 3),446626_001,39.35,2,10/01/2015 12:00:00 AM
196009,"1144 AIRPORT BLVD
AUSTIN, TX 78702
(30.27228, -97.697522)",RETAIL CENTER,196009_002,36.11,,10/01/2015 12:00:00 AM
225281,"605 E 56 ST
AUSTIN, TX 78751
(30.319031, -97.714834)",AUTOMOTIVE SERVICE,225281_001,8.48,,10/01/2015 12:00:00 AM
136151,"3616 FAR WEST BLVD
AUSTIN, TX 78731
(30.354673, -97.755667)",RETAIL CENTER,136151_001,30.83,,10/01/2015 12:00:00 AM
217540,"1600 W 38 ST
AUSTIN, TX 78731
(30.308704, -97.749774)",MEDICAL FACILITY,217540_Campus,18.52,,10/01/2015 12:00:00 AM
197048,"1313 RED RIVER ST
Austin, TX 78701
(30.274, -97.735058)",MEDICAL FACILITY,197048_001,21.02,59,10/01/2015 12:00:00 AM
253978,"9218 RESEARCH BLVD
AUSTIN, TX 78758
(30.377237, -97.735127)",INDUSTRIAL,253978_001,0.96,34.3,10/01/2015 12:00:00 AM
458318,"12515 4 RESEARCH BLVD
78759
(30.429875, -97.75978)",INDUSTRIAL (W/sqft &gt; 3),458318_001,54.26,,10/01/2015 12:00:00 AM
R055493,"8516 ANDERSON MILL RD
AUSTIN, TX 78729
(30.455983, -97.767596)",OFFICE MED 10-35,R055493_001,13.35,,10/01/2015 12:00:00 AM
325019,"1006 COLONIAL PARK BLVD
AUSTIN, TX 78745
(30.206635, -97.761308)",AUTOMOTIVE SERVICE,325019_001,26.44,,10/01/2015 12:00:00 AM
"296215, 296216","4800 SHAW LA
AUSTIN, TX 78744
(30.185951, -97.705245)",OFFICE LG &gt; 35000,296215_PSTC_Bld_ J,7.05,,10/01/2015 12:00:00 AM
192826,"419 CONGRESS AVE
AUSTIN, TX 78701
(30.266959, -97.743206)",STORE\GROCERY,192826_Campus,5.65,,10/01/2015 12:00:00 AM
760882,"4801 FREIDRICH LA
AUSTIN, TX 78744
(30.204759, -97.752984)",INDUSTRIAL,760882_001,0.43,,10/01/2015 12:00:00 AM
167330,"12100 TECHNOLOGY BLVD
AUSTIN, TX 78727
(30.432041, -97.760815)",INDUSTRIAL (W/sqft &gt; 3),167330_Campus,16.58,,10/01/2015 12:00:00 AM
291891,"3019 ALVIN DEVANE BLVD
AUSTIN, TX 78741
(30.21519, -97.720396)",INDUSTRIAL,291891_004,12.30,,10/01/2015 12:00:00 AM
324072,"2701 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.20754, -97.816603)",RESTAURANT\BAR,324072_Campus,29.66,,10/01/2015 12:00:00 AM
832543,"3500 OAKMONT BLVD
AUSTIN, TX 78703
(30.30856, -97.754642)",OFFICE MED 10-35,832543_001,4.09,,10/01/2015 12:00:00 AM
196684,"600 W 8 ST
AUSTIN, TX 78701
(30.271493, -97.747747)",OFFICE MED 10-35,196684_001,14.78,41,10/01/2015 12:00:00 AM
100273,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2509, -97.765487)",INDUSTRIAL,100273_002,2.78,,10/01/2015 12:00:00 AM
312658,"330 W BEN WHITE BLVD
Austin, TX 78704
(30.225444, -97.766612)",DORMITORY\RETIREMENT FACILITY,312658_Campus,51.82,,10/01/2015 12:00:00 AM
158197,"11514 RESEARCH BLVD
AUSTIN, TX 78759
(30.412272, -97.746025)",AUTOMOTIVE SALES,158197_Campus,36.81,,10/01/2015 12:00:00 AM
206724,"2300 SAN ANTONIO ST
AUSTIN, TX 78705
(30.28684, -97.742736)",DORMITORY\RETIREMENT FACILITY,TEXAS ALPHA HOUSE,15.41,,10/01/2015 12:00:00 AM
292491,"3830 PROMONTORY POINT DR
Austin, TX 78744
(30.209436, -97.729372)",INDUSTRIAL,292491_002,11.56,,10/01/2015 12:00:00 AM
112424,"2312 SAN GABRIEL ST
AUSTIN, TX 78705
(30.287777, -97.747857)",OFFICE MED 10-35,112424_001,8.32,,10/01/2015 12:00:00 AM
509243,"2428 W BEN WHITE BLVD
AUSTIN, TX 78704
(30.233264, -97.794096)",STORE\GROCERY,509243_001,3.82,82,10/01/2015 12:00:00 AM
126808,"3801 N CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
(30.336749, -97.805135)",RETAIL CENTER,126808_006,11.71,,10/01/2015 12:00:00 AM
820445,"2111 KRAMER LA
AUSTIN, TX 78758
(30.389677, -97.712381)",INDUSTRIAL,820445_Campus,3.51,,10/01/2015 12:00:00 AM
364363,"115 E ST ELMO RD
AUSTIN, TX 78745
(30.217072, -97.766347)",WAREHOUSE,364363_Campus,5.85,,10/01/2015 12:00:00 AM
282821,"911 LINGER LA
AUSTIN, TX 78721
(30.250962, -97.680089)",CITY OF AUSTIN,282821_Campus,3.76,,10/01/2015 12:00:00 AM
255053,"2314 RUTLAND DR
AUSTIN, TX 78758
(30.382224, -97.720509)",RETAIL CENTER,Chase Carpets,10.49,,10/01/2015 12:00:00 AM
135841,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.353427, -97.758802)",EDUCATIONAL FACILITY,135841_Murchison_Campus,11.78,,10/01/2015 12:00:00 AM
478245,"12180 N MOPAC EXPY
AUSTIN, TX 78758
(30.412898, -97.70886)",MEDICAL FACILITY,478245_Campus,6.34,,10/01/2015 12:00:00 AM
522984,"6500 RIVER PLACE BLVD
AUSTIN, TX 78730
(30.391668, -97.847619)",OFFICE LG &gt; 35000,522984_005,15.21,,10/01/2015 12:00:00 AM
107075,"900 N LAMAR BLVD
AUSTIN, TX 78703
(30.274156, -97.752652)",RETAIL CENTER,107075_001,9.42,56,10/01/2015 12:00:00 AM
"307935, 310848","2901 S CONGRESS AVE
Austin, TX 78704
(30.23219, -97.758643)",EDUCATIONAL FACILITY,310848_BMHE_EAST_Casita,36.88,55.3,10/01/2015 12:00:00 AM
430707,"9800 SLAUGHTER CREEK DR
AUSTIN, TX 78748
(30.17279, -97.819418)",MINI WAREHOUSE,430707_002,0.58,,10/01/2015 12:00:00 AM
260117,"2415 KRAMER LA
AUSTIN, TX 78758
(30.393033, -97.715777)",WAREHOUSE,260117_001,5.83,68,10/01/2015 12:00:00 AM
551955,"4001 CAVEN RD
AUSTIN, TX 78744
(30.207279, -97.728783)",INDUSTRIAL (W/sqft &gt; 3),551955_001,59.82,,10/01/2015 12:00:00 AM
193960,"1912 SMITH RD
AUSTIN, TX 78721
(30.259598, -97.676008)",WAREHOUSE,193960_001,2.68,,10/01/2015 12:00:00 AM
475264,"11689 RESEARCH BLVD
AUSTIN, TX 78759
(30.418496, -97.746321)",RETAIL CENTER,475264_002,33.11,,10/01/2015 12:00:00 AM
"791851, 774411, 788452, 774337, 774335, 774336, 774334","3314 W BRAKER LA
AUSTIN, TX 78758
(30.394109, -97.729099)",RETAIL CENTER,774337_001,22.43,,10/01/2015 12:00:00 AM
214223,"8104 Decker Lane
Austin, TX 78724
(30.306829, -97.617931)",EDUCATIONAL FACILITY,214223_001,10.98,79,10/01/2015 12:00:00 AM
251519,"2003 RUTLAND DR
AUSTIN, TX 78758
(30.379644, -97.713857)",WAREHOUSE,251519_001,4.95,,10/01/2015 12:00:00 AM
362217,"9311 METRIC BLVD
AUSTIN, TX 78758
(30.375097, -97.720529)",INDUSTRIAL,362217_001,6.48,,10/01/2015 12:00:00 AM
440221,"6221 MCNEIL DR
AUSTIN, TX 78729
(30.442694, -97.74526)",RETAIL CENTER,440221_Campus,0.08,,10/01/2015 12:00:00 AM
547574,"10611 N INTERSTATE
Austin, TX 78753
(30.370081, -97.680175)",AUTOMOTIVE SERVICE,547574_001,5.47,,10/01/2015 12:00:00 AM
508021,"13009 FALLWELL LA
DEL VALLE, TX 78617
(30.212071, -97.611932)",CITY OF AUSTIN,508021_Campus,9.74,59,10/01/2015 12:00:00 AM
202863,"1203 SPRINGDALE RD
AUSTIN, TX 78721
(30.279077, -97.686967)",EDUCATIONAL FACILITY,202863_Campus,10.15,82.5,10/01/2015 12:00:00 AM
R443437,"12989 RESEARCH BLVD
AUSTIN, TX 78729
(30.438177, -97.776493)",RETAIL CENTER,R443437_Campus,78.59,,10/01/2015 12:00:00 AM
776945,"5600 S CONGRESS AVE
AUSTIN, TX 78745
(30.204716, -97.774864)",INDUSTRIAL,776945_002,10.02,21,10/01/2015 12:00:00 AM
285686,"414 THOMPSON LA
AUSTIN, TX 78742
(30.240037, -97.682355)",WAREHOUSE,285686_001,5.12,,10/01/2015 12:00:00 AM
442706,"8140 N MOPAC EXPY
AUSTIN, TX 78759
(30.36708, -97.743349)",OFFICE LG &gt; 35000,442706_003,11.52,,10/01/2015 12:00:00 AM
547958,"2535 BROCKTON DR
AUSTIN, TX 78758
(30.392458, -97.717864)",INDUSTRIAL,547958_002,11.96,86,10/01/2015 12:00:00 AM
724572,"4309 EMMA BROWNING AVE
AUSTIN, TX 78617
(30.188056, -97.663556)",OTHER,724572_Campus,17.14,,10/01/2015 12:00:00 AM
548255,"2309 GRACY FARMS LA
AUSTIN, TX 78758
(30.403137, -97.709561)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),548255_001,24.48,84,10/01/2015 12:00:00 AM
243031,"611 CARPENTER AVE
AUSTIN, TX 78753
(30.357852, -97.698818)",OFFICE MED 10-35,243031_Campus,8.94,,10/01/2015 12:00:00 AM
"532132, 511848","6800 WEST GATE BLVD
AUSTIN, TX 78745
(30.20855, -97.814593)",RETAIL CENTER,532132_001,16.37,,10/01/2015 12:00:00 AM
464259,"3716 DIME CIR
AUSTIN, TX 78744
(30.203875, -97.711797)",WAREHOUSE (W/sqft &gt; 5),464259_001,5.45,,10/01/2015 12:00:00 AM
R442327,"11301 LAKELINE BLVD
AUSTIN, TX 78750
(30.480063, -97.798648)",RETAIL CENTER,R442327_001,20.26,46,10/01/2015 12:00:00 AM
260130,"11212 METRIC BLVD
AUSTIN, TX 78758
(30.391244, -97.709032)",INDUSTRIAL (W/sqft &gt; 3),260130_Campus,9.31,,10/01/2015 12:00:00 AM
121476,"3700 JEFFERSON ST
AUSTIN, TX 78731
(30.308948, -97.750768)",RETAIL CENTER,121476_001,2.34,,10/01/2015 12:00:00 AM
511576,"3601 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.214592, -97.832104)",STORE\GROCERY (W/sqft &gt; 5),511576_001,36.44,43.5,10/01/2015 12:00:00 AM
527060,"12509 N LAMAR BLVD
AUSTIN, TX 78753
(30.409131, -97.678032)",RESTAURANT\BAR,527060_Campus,123.56,,10/01/2015 12:00:00 AM
251473,"8712 SHOAL CREEK BLVD
Austin, TX 78736
(30.373703, -97.736515)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),251473_Campus,10.97,,10/01/2015 12:00:00 AM
194419,"713 CONGRESS AVE
AUSTIN, TX 78701
(30.269417, -97.742319)",CONGREGATION FACILITY,194419_Campus,21.01,,10/01/2015 12:00:00 AM
316380,"4305 WILLOW SPRINGS RD
AUSTIN, TX 78704
(30.216245, -97.762861)",WAREHOUSE,316380_001,0.87,,10/01/2015 12:00:00 AM
371773,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.245778, -97.768826)",WAREHOUSE (W/sqft &gt; 5),371773_001,10.64,83,10/01/2015 12:00:00 AM
"258586, 503131","11908 N LAMAR BLVD
AUSTIN, TX 78753
(30.390822, -97.682306)",CONGREGATION FACILITY,503131_A,7.54,,10/01/2015 12:00:00 AM
310480,"3755 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78704
(30.242808, -97.801253)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),310480_001,24.02,51.1,10/01/2015 12:00:00 AM
104822,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
(30.255443, -97.810066)",RETAIL CENTER,104822_001,7.33,95.5,10/01/2015 12:00:00 AM
330204,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202238, -97.804412)",RETAIL CENTER,330204_002,26.42,,10/01/2015 12:00:00 AM
"258586, 503131","11908 N LAMAR BLVD
AUSTIN, TX 78753
(30.390822, -97.682306)",CONGREGATION FACILITY,503131_B,7.54,,10/01/2015 12:00:00 AM
313606,"336 E BEN WHITE BLVD
Austin, TX 78704
(30.221407, -97.760118)",MINI WAREHOUSE,313606_001,4.98,,10/01/2015 12:00:00 AM
460889,"9409 STONELAKE BLVD
AUSTIN, TX 78759
(30.385685, -97.739969)",MOTEL\HOTEL (W/sqft &gt; 3),460889_001,13.14,66,10/01/2015 12:00:00 AM
237937,"404 W POWELL LA
AUSTIN, TX 78753
(30.34906, -97.706425)",INDUSTRIAL,237937_006,3.47,,10/01/2015 12:00:00 AM
334365,"6510 S CONGRESS AVE
AUSTIN, TX 78745
(30.195095, -97.777977)",INDUSTRIAL (W/sqft &gt; 3),334365_Campus,3.75,,10/01/2015 12:00:00 AM
194307,"311 W 7 ST
AUSTIN, TX 78701
(30.269806, -97.745374)",RECREATION,194307_001,2.44,97.5,10/01/2015 12:00:00 AM
225503,"5621 AIRPORT BLVD
AUSTIN, TX 78751
(30.318321, -97.713042)",RETAIL CENTER,225503_Campus,25.24,,10/01/2015 12:00:00 AM
192836,"98 SAN JACINTO BLVD
AUSTIN, TX 78701
(30.262712, -97.742141)",MOTEL\HOTEL (W/sqft &gt; 3),192836_Campus,59.76,,10/01/2015 12:00:00 AM
501513,"9444 RESEARCH BLVD
Austin, TX 78759
(30.385987, -97.743696)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),501513_001,24.15,,10/01/2015 12:00:00 AM
235484,"8606 WALL ST
AUSTIN, TX 78754
(30.339596, -97.672539)",INDUSTRIAL,235484_003,3.28,,10/01/2015 12:00:00 AM
479417,"3921 PARMER LA
AUSTIN, TX 78727
(30.424837, -97.714019)",STORE\GROCERY (W/sqft &gt; 5),479417_001,27.75,52.5,10/01/2015 12:00:00 AM
548248,"10925 STONELAKE BLVD
Austin, TX 78759
(30.398595, -97.733413)",MOTEL\HOTEL,548248_001,13.09,68,10/01/2015 12:00:00 AM
547846,"2120 2210 DENTON DR
AUSTIN, TX 78758
(30.386012, -97.714447)",WAREHOUSE,547846_001,7.38,,10/01/2015 12:00:00 AM
311234,"4005 BANISTER LA
AUSTIN, TX 78704
(30.229707, -97.778121)",OFFICE MED 10-35,311234_B,17.35,65.5,10/01/2015 12:00:00 AM
191207,"507 CALLES ST
Austin, TX 78702
(30.258343, -97.712682)",INDUSTRIAL,191207_002,6.10,,10/01/2015 12:00:00 AM
306064,"3901 S LAMAR BLVD
AUSTIN, TX 78704
(30.237357, -97.790958)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),306064_001,19.32,27,10/01/2015 12:00:00 AM
104304,"1201 SPYGLASS DR
AUSTIN, TX 78746
(30.263092, -97.785338)",OFFICE MED 10-35,104304_Campus,13.55,,10/01/2015 12:00:00 AM
188624,"301 W RIVERSIDE DR
Austin, TX 78704
(30.258132, -97.747935)",RESTAURANT\BAR,188624_001,77.76,,10/01/2015 12:00:00 AM
728092,"12506 N LAMAR BLVD
AUSTIN, TX 78753
(30.408973, -97.678055)",MINI WAREHOUSE,728092_001,2.03,,10/01/2015 12:00:00 AM
163609,"12250 RESEARCH BLVD
AUSTIN, TX 78759
(30.426909, -97.755541)",RETAIL CENTER,163609_Campus,16.35,,10/01/2015 12:00:00 AM
228968,"6016 DILLARD CIR
AUSTIN, TX 78752
(30.326002, -97.717455)",INDUSTRIAL,228968_001,3.90,,10/01/2015 12:00:00 AM
235504,"8619 WALL ST
AUSTIN, TX 78754
(30.339938, -97.67203)",INDUSTRIAL,235504_004,5.91,,10/01/2015 12:00:00 AM
"547576, 547579","10602 BLUFF BEND DR
Austin, TX 78753
(30.368362, -97.676343)",WAREHOUSE,547579_001,0.92,,10/01/2015 12:00:00 AM
431145,"2008 BRANDT RD
Austin, TX 78744
(30.156194, -97.785304)",CONGREGATION FACILITY,431145_001,12.87,,10/01/2015 12:00:00 AM
272155,"12708 RIATA VISTA CIR
AUSTIN, TX 78727
(30.433797, -97.738844)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),272155_001,16.16,89,10/01/2015 12:00:00 AM
226765,"6200 LA CALMA DR
AUSTIN, TX 78752
(30.32361, -97.702986)",OFFICE MED 10-35,226765_001,11.78,,10/01/2015 12:00:00 AM
308025,"1300 W BEN WHITE BLVD
AUSTIN, TX 78704
(30.228123, -97.779315)",AUTOMOTIVE SERVICE,308025_Campus,35.52,,10/01/2015 12:00:00 AM
256595,"2201 DONLEY DR
AUSTIN, TX 78758
(30.388783, -97.713621)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),256595_Campus,20.75,,10/01/2015 12:00:00 AM
316651,"4402 S CONGRESS AVE
AUSTIN, TX 78745
(30.215867, -97.768401)",WAREHOUSE,316651_002,8.27,,10/01/2015 12:00:00 AM
458045,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424762, -97.755696)",DORMITORY\RETIREMENT FACILITY,458045_Campus,11.27,,10/01/2015 12:00:00 AM
"483297, 758870, 758871, 758872, 758873","1500 AIRPORT COMMERCE DR
Austin, TX 78741
(30.222679, -97.688837)",INDUSTRIAL,758870_001,11.66,,10/01/2015 12:00:00 AM
242314,"8140 BURNET RD
Austin, TX 78757
(30.360626, -97.729665)",AUTOMOTIVE SALES,242314_001,13.21,,10/01/2015 12:00:00 AM
215196,"3312 ROGGE LA
AUSTIN, TX 78723
(30.301868, -97.675753)",EDUCATIONAL FACILITY,215196_Campus,10.14,92.5,10/01/2015 12:00:00 AM
