Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,243527,RiverView Condominium Association,445 East North Water,60611,NEAR NORTH SIDE,Multifamily Housing,831220,2000,2,35,27727775,23497902,,,,61.6,134.4,63,137,6819,8.199999999999999,41.88925047,-87.615946820000005,"(41.88925047, -87.615946820000005)"
2015,243690,The 400 Condominium Association,400 E. Randolph ,60601,LOOP,Multifamily Housing,1110000,1963,1,36,27838112,74359036,,,,92.1,149.1,96,152.6,9543,8.6,41.884847980000004,-87.616503769999994,"(41.884847980000004, -87.616503769999994)"
2015,240429,The Buckingham Condominium Association,360 E Randolph Street,60601,LOOP,Multifamily Housing,506142,1981,1,13,28012752,5533832,,,,66.3,185.3,69,193.6,5922,11.7,41.884816999999998,-87.617958830000006,"(41.884816999999998, -87.617958830000006)"
2015,103664,Northern Trust Headquarters,50 S. LaSalle,60603,LOOP,Financial Office,580000,1963,1,83,28016788,23096102,,,,88.1,193.5,90.3,195.8,6856,11.8,41.881034270000001,-87.632612409999993,"(41.881034270000001, -87.632612409999993)"
2015,101674,Presidents Plaza 2,8700 West Bryn Mawr Ave,60631,OHARE,Office,441327,1983,1,77,28035984,543186,,,,64.8,200.8,65.099999999999994,201.8,5662,12.8,41.981718960000002,-87.844462379999996,"(41.981718960000002, -87.844462379999996)"
2015,101987,20 S. Clark,20 S. Clark Street,60603,LOOP,Office,464592,1970,1,78,28181046,,,,,60.7,190.5,62.1,194.9,5662,12.2,41.88129971,-87.631182600000002,"(41.88129971, -87.631182600000002)"
2015,100256,Curie Metrop-CPS,4975 S Archer,60632,ARCHER HEIGHTS,K-12 School,415577,1990,1,32,28253042,8608025,,,,88.7,235.2,90.6,238.7,6134,14.8,41.802759000000002,-87.722671000000005,"(41.802759000000002, -87.722671000000005)"
2015,101887,USG Building,550 W. Adams,60661,NEAR WEST SIDE,Office,509038,2006,1,83,28686148,757321,,,,57.8,178.5,58.4,180.2,5804,11.4,41.879549789999999,-87.641739790000003,"(41.879549789999999, -87.641739790000003)"
2015,101790,The Jewelers Building,35 East Wacker Drive,60601,LOOP,Office,621000,1927,1,,28712819,19183798,,,,77.099999999999994,177.6,79.599999999999994,179.4,6788,10.9,41.88653197,-87.626786109999998,"(41.88653197, -87.626786109999998)"
2015,158236,Renaissance Chicago Downtown,1 W Wacker Drive,60601,LOOP,Hotel,550000,1991,1,26,28725352,43708495,,,,131.69999999999999,247.4,134.1,248.4,8093,14.7,41.886305520000001,-87.628345710000005,"(41.886305520000001, -87.628345710000005)"
2015,251285,Misericordia Home,6300 N. Ridge Ave.,60660,WEST RIDGE,Multifamily Housing,694445,1950,31,23,28851985,49256438,,,,112.5,204.9,113.5,206,8413,12.1,41.995638,-87.675792000000001,"(41.995638, -87.675792000000001)"
2015,160085,The Clare,55 E Pearson St.,60611,NEAR NORTH SIDE,Multifamily Housing,628040,2008,1,2,28911227,52565372,,,,129.69999999999999,232.4,133,235.9,8601,13.7,41.897274580000001,-87.626351529999994,"(41.897274580000001, -87.626351529999994)"
2015,101839,120 South Riverside Plaza,120 South Riverside Plaza,60606,NEAR WEST SIDE,Office,787045,1966,1,95,29016296,19425500,,,,61.5,141.69999999999999,63.7,143.9,6862,8.699999999999999,41.87996528,-87.639077670000006,"(41.87996528, -87.639077670000006)"
2015,101835,230 W Monroe,230 W Monroe,60606,LOOP,Office,661535,1970,1,68,29085478,29028352,,,,87.8,184.1,89.8,186.2,7386,11.2,41.881007519999997,-87.63490659,"(41.881007519999997, -87.63490659)"
2015,102532,Advocate Trinity Hospital,2320 E. 93rd. Street,60617,CALUMET HEIGHTS,Hospital (General Medical & Surgical),367061,1960,1,66,29823862,56572533,,,,235.4,417,241.7,423.6,8997,24.5,41.726735179999999,-87.566951950000004,"(41.726735179999999, -87.566951950000004)"
2015,156845,The Westin Michigan Avenue,909 North Michigan Avenue,60611,NEAR NORTH SIDE,Hotel,546219,1963,1,29,30317555,52833073,,,,152.19999999999999,275.8,154.5,277.10000000000002,8897,16.3,41.89949395,-87.623201100000003,"(41.89949395, -87.623201100000003)"
2015,251947,BSLC,924 E. 57th St.,60637,HYDE PARK,Laboratory,175729,1993,1,,30481716,,80487538,,,631.5,1095.7,622.4,1084.8,11468,65.3,41.79195215,-87.602795819999997,"(41.79195215, -87.602795819999997)"
2015,238266,The Fordham Condominium Association,25 E Superior,60611,NEAR NORTH SIDE,Multifamily Housing,588926,2002,1,6,30619605,9928746,,8090796,,82.6,194.7,84.9,202.1,,,41.895304170000003,-87.627277579999998,"(41.895304170000003, -87.627277579999998)"
2015,103699,George W Dunne Cook County Office Building,69 W. Washington Street,60602,LOOP,Office,822815,1965,1,91,30740646,28282370,,,,71.7,153.4,74.400000000000006,156.19999999999999,7678,9.300000000000001,41.882873459999999,-87.629897830000004,"(41.882873459999999, -87.629897830000004)"
2015,251263,Gold Coast Galleria,111 West Maple Street,60610,NEAR NORTH SIDE,Mixed Use Property,462140,1991,1,,30810193,21326538,,,,112.8,257.8,114.6,259.60000000000002,7323,15.8,41.901803000000001,-87.632451000000003,"(41.901803000000001, -87.632451000000003)"
2015,260042,McClurg Court Center,333 E Ontario Street,60611,NEAR NORTH SIDE,Multifamily Housing,818201,1971,1,7,31457279,71614068,,,,126,212.6,131.19999999999999,218.1,10124,12.4,41.89322808,-87.618664159999994,"(41.89322808, -87.618664159999994)"
2015,101854,10 South Riverside Plaza,10 South Riverside Plaza,60606,NEAR WEST SIDE,Office,787045,1964,1,92,31457415,19324719,,,,64.5,151.30000000000001,66.400000000000006,153.30000000000001,7347,9.300000000000001,41.881240949999999,-87.63911942,"(41.881240949999999, -87.63911942)"
2015,158958,Jackson Park Hospital,7531-45 STONY-ISLAND AVE,60649,SOUTH SHORE,Hospital (General Medical & Surgical),382000,1932,6,21,31642311,76743724,,,,283.7,471,279.5,465.4,10434,27.3,41.757639990000001,-87.585176000000004,"(41.757639990000001, -87.585176000000004)"
2015,101560,IL0054ZZ - CLARK FEDERAL BLDG,536 S CLARK STREET,60605,LOOP,Office,644389,1912,1,62,31903998,31755604,,,,98.8,207.2,102.4,210.2,8097,12.6,41.875008319999999,-87.63122808,"(41.875008319999999, -87.63122808)"
2015,101871,123 N Wacker,123 N Wacker,60606,LOOP,Office,587815,1986,1,84,32039369,,,,,54.5,171.1,55.4,174,6437,11,41.884119839999997,-87.636497250000005,"(41.884119839999997, -87.636497250000005)"
2015,101804,401 N Michigan Avenue,401 N Michigan Avenue,60611,NEAR NORTH SIDE,Office,878884,1965,1,77,32111475,56224573,,,,100.5,181.9,102.3,183.8,9438,10.7,41.889614520000002,-87.622976489999999,"(41.889614520000002, -87.622976489999999)"
2015,100372,Holy Cross Hospial,2701 W 68th Street,60629,CHICAGO LAWN,Hospital (General Medical & Surgical),409910,1922,1,16,32239913,116219010,,,,362.2,544.70000000000005,361.5,544,12650,30.9,41.770003000000003,-87.690841000000006,"(41.770003000000003, -87.690841000000006)"
2015,101876,55 E Jackson Blvd,55 E Jackson Blvd,60604,LOOP,Office,451233,1963,1,38,32501941,31928409,,,,142.80000000000001,300.5,148.6,306.5,8226,18.2,41.878006300000003,-87.625584579999995,"(41.878006300000003, -87.625584579999995)"
2015,160297,Roosevelt Collection,150 W Roosevelt Road,60605,LOOP,Mixed Use Property,1086996,2009,1,86,33103780,14487655,,,,43.8,109.6,45.1,112.4,7421,6.8,41.869309979999997,-87.632306029999995,"(41.869309979999997, -87.632306029999995)"
2015,240299,The Pinnacle,21 E Huron Street,60611,NEAR NORTH SIDE,Multifamily Housing,534174,2004,1,3,33173982,5665375,,,,72.7,206.1,75.400000000000006,214.1,6966,13,41.894500909999998,-87.627136190000002,"(41.894500909999998, -87.627136190000002)"
2015,156829,St. Xavier University,3700 W. 103rd St.,60655,MOUNT GREENWOOD,College/University,984365,1955,20,,33382725,74852922,,,,110,186.3,115.5,192.1,10683,10.9,41.709450510000003,-87.713555409999998,"(41.709450510000003, -87.713555409999998)"
2015,101830,251010 - Quaker Tower,555 West Monroe Street,60661,NEAR WEST SIDE,Office,454346,2002,1,80,33536647,742000,,,,75.400000000000006,233.5,76.900000000000006,238.1,6777,14.9,41.880306930000003,-87.641867480000002,"(41.880306930000003, -87.641867480000002)"
2015,101846,200 West Adams St.,200 West Adams St.,60606,LOOP,Office,789024,1985,1,93,33647401,,,,,42.6,133.9,43.2,135.69999999999999,6760,8.6,41.879751769999999,-87.634140509999995,"(41.879751769999999, -87.634140509999995)"
2015,101679,Presidents Plaza 1,8600 West Bryn Mawr Ave,60631,OHARE,Office,417395,1980,1,76,33757577,315899,,,,81.599999999999994,254.7,81.5,254.3,6799,16.3,41.982926040000002,-87.842215109999998,"(41.982926040000002, -87.842215109999998)"
2015,103643,180 North LaSalle,180 North LaSalle Street,60601,LOOP,Office,857412,1972,1,80,33809402,31245750,,21961774,,101.5,187.7,102.8,189.2,9610,11.2,41.885387719999997,-87.632891169999994,"(41.885387719999997, -87.632891169999994)"
2015,157832,Community First Medical Center,5645 West Addison St,60634,PORTAGE PARK,Hospital (General Medical & Surgical),346894,1955,1,72,33911581,31343443,,,,188.1,401.8,188.1,399.8,8478,24.4,41.945364269999999,-87.767772669999999,"(41.945364269999999, -87.767772669999999)"
2015,101907,225 West Washington,225 West Washington,60606,LOOP,Office,539705,1987,1,72,33945886,,,,,62.9,197.5,64.2,201.5,6820,12.6,41.88285621,-87.634990830000007,"(41.88285621, -87.634990830000007)"
2015,163619,The Grand Ohio,211 East Ohio Street,60611,NEAR NORTH SIDE,Multifamily Housing,626655,1984,1,,34013563,18954159,,,,84.5,202.2,86.7,206,7841,12.5,41.892162710000001,-87.621328579999997,"(41.892162710000001, -87.621328579999997)"
2015,103761,20 West Kinzie,20 West Kinzie Street,60654,NEAR NORTH SIDE,Office,392653,2000,1,31,34032305,1956787,,,,91.7,277.39999999999998,92.3,279.3,6942,17.7,41.889270000000003,-87.628760999999997,"(41.889270000000003, -87.628760999999997)"
2015,158227,Grand Plaza,540 N. State St,60654,NEAR NORTH SIDE,Multifamily Housing,1119317,2003,1,18,34075480,63664773,,32162809,,116.1,184,118.7,188,11923,10.7,41.891927119999998,-87.628617790000007,"(41.891927119999998, -87.628617790000007)"
2015,158219,Chicago Swissotel,323 East Wacker Drive,60601,LOOP,Hotel,891733,1988,1,55,34237509,46806797,,,,90.9,175.7,92.5,176.6,9365,10.5,41.887335450000002,-87.619489610000002,"(41.887335450000002, -87.619489610000002)"
2015,160067,InterContinental,505 N. Michigan Ave.,60611,NEAR NORTH SIDE,Hotel,715161,1929,1,43,34462531,59372517,,,,131.19999999999999,238.5,134,240.7,10078,14.1,41.891199999999998,-87.624091000000007,"(41.891199999999998, -87.624091000000007)"
2015,250118,Norwegian American Hospital,1044 N. Francisco Ave,60622,WEST TOWN,Hospital (General Medical & Surgical),312898,1917,2,40,35314234,34905999,,,,224.4,471.5,225.3,469.7,8949,28.6,41.899824000000002,-87.699298999999996,"(41.899824000000002, -87.699298999999996)"
2015,101559,IL0303ZZ-METCALFE FED BLDG,77 W JACKSON,60604,LOOP,Office,828102,1991,1,92,35427205,,,,,42.8,134.30000000000001,43.4,136.30000000000001,7118,8.6,41.877555360000002,-87.630413899999994,"(41.877555360000002, -87.630413899999994)"
2015,239096,Marina Towers Condominium Association,300 N State Street,60654,NEAR NORTH SIDE,Multifamily Housing,774420,1962,2,43,35548707,,,,,45.9,144.1,47.6,149.4,7142,9.199999999999999,41.887960079999999,-87.629130759999995,"(41.887960079999999, -87.629130759999995)"
2015,101798,HEADQUARTERS Q12380,225 W. RANDOLPH,60606,LOOP,Office,976496,1968,1,82,35553586,38929770,,18206648,,94.9,174.8,96.9,177.6,,,41.884116390000003,-87.634784780000004,"(41.884116390000003, -87.634784780000004)"
2015,101794,225 West Wacker,225 West Wacker Drive,60606,LOOP,Office,721992,1989,1,89,35773967,,,,,49.5,155.6,50.2,157.69999999999999,7187,10,41.886285739999998,-87.635080619999997,"(41.886285739999998, -87.635080619999997)"
2015,102079,East Bank Club,500 North Kingsbury Street,60654,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,302780,1980,1,,35794473,42964196,,,,260.10000000000002,520.20000000000005,262.60000000000002,521.29999999999995,9474,31.3,41.890117050000001,-87.639320510000005,"(41.890117050000001, -87.639320510000005)"
2015,241767,340 on the Park,340 East Randolph Street,60601,LOOP,Multifamily Housing,801566,2007,1,12,35973808,11141201,,16001158,,78.7,175.5,80.099999999999994,181.3,,,41.884840709999999,-87.618889050000007,"(41.884840709999999, -87.618889050000007)"
2015,250004,Kennedy-King College,6301 South Halsted,60621,ENGLEWOOD,College/University,496817,2007,6,,36100427,56777310,,,,186.9,348.2,191.2,351.7,10269,20.7,41.779702999999998,-87.644750999999999,"(41.779702999999998, -87.644750999999999)"
2015,103687,Sullivan Center,1 S State Street,60603,LOOP,Office,1114203,1903,1,94,36991130,36385087,,,,65.900000000000006,138.5,68.5,141.30000000000001,9365,8.4,41.881902429999997,-87.627754179999997,"(41.881902429999997, -87.627754179999997)"
2015,250125,Comer Children's Hospital,5721 S. Maryland Ave.,60637,HYDE PARK,Hospital (General Medical & Surgical),394171,2006,1,30,37454957,,51389758,,,225.4,455.2,227.4,457.6,10937,27.7,41.790223820000001,-87.60461196,"(41.790223820000001, -87.60461196)"
2015,101733,Two North Riverside Plaza,2 North Riverside Plaza,60606,NEAR WEST SIDE,Office,741315,1929,1,74,37747365,27996476,,,,88.7,199.5,92.2,204.5,9071,12.2,41.882536790000003,-87.639186870000003,"(41.882536790000003, -87.639186870000003)"
2015,240956,Harbor Point,155 Harbor Drive,60601,LOOP,Multifamily Housing,1192576,1974,1,42,37808133,40298811,,,,65.5,135,67.599999999999994,138.6,9737,8.199999999999999,41.88497563,-87.614806329999993,"(41.88497563, -87.614806329999993)"
2015,236345,The Private Residences at Ontario Place Condominium Association,10 East Ontario,60611,NEAR NORTH SIDE,Multifamily Housing,572908,1983,1,20,38007258,9421755,,,,82.8,225.6,84.7,231.1,8137,14.2,41.893321999999998,-87.627719999999997,"(41.893321999999998, -87.627719999999997)"
2015,103778,WEISS MEMORIAL HOSPITAL,4646 N MARINE DR,60640,UPTOWN,Hospital (General Medical & Surgical),412000,1952,4,37,38365586,82996015,,,,294.60000000000002,503.9,293.10000000000002,502.3,12116,29.4,41.966831749999997,-87.649618469999993,"(41.966831749999997, -87.649618469999993)"
2015,101867,125 South Wacker,125 S Wacker Drive,60606,LOOP,Office,650364,1974,1,75,38387047,,,,,59,185.3,59,185.3,7712,11.9,41.879733299999998,-87.636411370000005,"(41.879733299999998, -87.636411370000005)"
2015,101813,150 N. Michigan Ave,150 N. Michigan Ave,60601,LOOP,Office,733118,1984,1,79,38899359,72772,,,,53.2,166.7,54.5,171,7819,10.7,41.884835209999999,-87.624967690000005,"(41.884835209999999, -87.624967690000005)"
2015,160099,The Peninsula Chicago,108 East Superior St.,60611,NEAR NORTH SIDE,Hotel,403219,2000,1,7,39006939,20318440,,,,147.1,356.7,148.9,360.3,8916,22.1,41.895752999999999,-87.625058999999993,"(41.895752999999999, -87.625058999999993)"
2015,250138,Provident Hospital,500 E. 51st St.,60615,GRAND BOULEVARD,Hospital (General Medical & Surgical),373995,1981,2,1,39204460,74003906,,,,302.7,536.9,311.5,544,11807,31.6,41.802168999999999,-87.613988000000006,"(41.802168999999999, -87.613988000000006)"
2015,101682,8750 West Bryn Mawr Ave - Triangle Plaza-,8750 West Bryn Mawr Ave,60631,OHARE,Office,691766,1985,1,85,39221384,291229,,,,57.1,178.5,57.2,178.9,7896,11.4,41.983051240000002,-87.844276910000005,"(41.983051240000002, -87.844276910000005)"
2015,250069,Altgeld Gardens,925 E. 130th Street,60627,RIVERDALE,Multifamily Housing,1182400,1945,236,40,39437977,97923199,,,,116.2,191.7,116.2,191.7,11694,9.9,41.659118980000002,-87.603158750000006,"(41.659118980000002, -87.603158750000006)"
2015,103770,CME Group Inc,333 South LaSalle,60604,LOOP,Financial Office,261217,1997,1,4,39545046,,,24092065,,243.6,567.6,244.6,573.9,9215,35.299999999999997,41.877735000000001,-87.631722999999994,"(41.877735000000001, -87.631722999999994)"
2015,242264,Malibu East Condominium,6033 N Sheridan Rd,60660,EDGEWATER,Multifamily Housing,987600,1972,1,56,39653479,,,,,40.200000000000003,126.1,40.6,127.4,7967,8.1,41.991924099999999,-87.654769229999999,"(41.991924099999999, -87.654769229999999)"
2015,101756,Cook County Building,118 N. Clark St.,60602,LOOP,Office,638592,1906,1,52,40677284,27206201,,,,106.3,244.7,109.1,247.3,9618,15.1,41.883853279999997,-87.631679660000003,"(41.883853279999997, -87.631679660000003)"
2015,103711,Two North LaSalle,2 North LaSalle,60602,LOOP,Office,776691,1978,1,91,40901657,,,,,52.7,165.4,54,169.7,8218,10.6,41.882313400000001,-87.632795160000001,"(41.882313400000001, -87.632795160000001)"
2015,101838,191 North Wacker,191 North Wacker Drive,60606,LOOP,Office,778325,2003,1,89,41463784,,,,,53.3,167.3,54.1,170,8331,10.7,41.885382559999996,-87.636438490000003,"(41.885382559999996, -87.636438490000003)"
2015,101890,Rehabilitation Institute of Chicago,345 East Superior Street,60611,NEAR NORTH SIDE,Other - Specialty Hospital,381000,1971,1,,42088555,,,,,110.5,346.9,109.7,344.5,8456,22.2,41.895449280000001,-87.618317739999995,"(41.895449280000001, -87.618317739999995)"
2015,102460,Museum of Science and Industry,5700 South Lake Shore Drive,60637,HYDE PARK,Museum,1211750,1893,1,,42097388,27057126,,,,57.1,132.4,58.8,134.19999999999999,9876,8.199999999999999,41.790554669999999,-87.582951230000006,"(41.790554669999999, -87.582951230000006)"
2015,250134,231 South LaSalle,231 S. LaSalle Street,60604,LOOP,Office,1129407,1924,1,88,42214492,28725178,,23637122,,83.7,165,84.7,166.1,,,41.878681360000002,-87.63229063,"(41.878681360000002, -87.63229063)"
2015,103597,30 North LaSalle Street,30 North LaSalle Street,60602,LOOP,Office,1095104,1974,1,89,42391541,27916966,,,,64.2,148.30000000000001,66,150.19999999999999,10000,9.1,41.882846280000003,-87.632902430000001,"(41.882846280000003, -87.632902430000001)"
2015,159524,North Harbor Tower,175 North Harbor Drive,60601,LOOP,Multifamily Housing,575404,1988,1,1,42657711,11571378,,,,94.2,253.9,97.5,263.39999999999998,9185,16,41.885446129999998,-87.615461690000004,"(41.885446129999998, -87.615461690000004)"
2015,260150,Cummings Life Science Center,920 E. 58th St.,60637,HYDE PARK,Laboratory,172408,1973,1,,43021021,,53730001,,,561.20000000000005,1158.4000000000001,564.5,1157.5999999999999,12211,70.8,41.789879980000002,-87.602763749999994,"(41.789879980000002, -87.602763749999994)"
2015,103685,One North State,1 North State,60602,LOOP,Office,829072,1910,1,77,43263614,20201639,,,,76.5,189.4,78.099999999999994,191.1,9765,11.8,41.88238964,-87.627284090000003,"(41.88238964, -87.627284090000003)"
2015,160277,208 S La Salle Whole Building,208 S La Salle,60604,LOOP,Hotel,950835,1911,1,39,43320970,58235555,,38971203,,147.80000000000001,248.4,148.19999999999999,248.9,13851,14.6,41.879086309999998,-87.633020119999998,"(41.879086309999998, -87.633020119999998)"
2015,159513,Atwater Apartments,355 East Ohio Street,60611,NEAR NORTH SIDE,Multifamily Housing,573707,2008,1,,43600413,8311880,,,,90.5,253.8,90.5,253.8,9201,16,41.89226498,-87.618167099999994,"(41.89226498, -87.618167099999994)"
2015,103596,550 West Jackson,550 West Jackson Boulevard,60661,NEAR WEST SIDE,Office,433994,2001,1,64,43734231,,,,,100.8,316.39999999999998,102.8,322.7,8787,20.2,41.878347099999999,-87.641525009999995,"(41.878347099999999, -87.641525009999995)"
2015,101874,CW GLL 444 N. Michigan,444 N. Michigan Avenue,60611,NEAR NORTH SIDE,Office,517115,1976,1,44,43953930,58925,,,,85.1,267,87.8,275.3,8834,17.100000000000001,41.890694019999998,-87.624776560000001,"(41.890694019999998, -87.624776560000001)"
2015,251948,SBRI,5812 S. Ellis Ave.,60637,HYDE PARK,Laboratory,214708,1977,1,,44019850,,43831737,,,409.2,889.4,406,875.3,11755,54.7,41.790011999999997,-87.601281,"(41.790011999999997, -87.601281)"
