Portfolio Manager ID,Property Name,Postal Code,Primary Property Type - EPA Calculated,Property Floor Area (Buildings and Parking) (ftÂ²),Year Built,Number of Buildings,Philadelphia Building ID,Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu),Natural Gas Use (kBtu),Fuel Oil #2 Use (kBtu),District Steam Use (kBtu),ENERGY STAR Score,Site EUI (kBtu/ftÂ²),Source EUI (kBtu/ftÂ²),Water Use (All Water Sources) (kgal),Total GHG Emissions (MtCO2e),Notes,Location 1
3762572,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",19104,College/University,117168,1926,4,774551000,7042855.9,"1,220,898.00",Not Available,"6,512,622.80",Not Available,126.1,266.6,5876.9,1440.1,,"101 North 33rd Street
(39.957914, -75.189098)"
4124122,LT02185 - 800 Walnut Street,19103,Office,153242,2013,1,883400600,18837901.1,Not Available,Not Available,Not Available,14,122.9,386,2999,2521.7,,"800 Walnut Street
(33.365959, -86.974345)"
3364475,Eastwick Center/PA/Site #F166,19153,Office,446812,1990,1,883082000,35861655.4,Not Available,Not Available,Not Available,55,84.9,256.7,6549.5,4953.5,,"8800 TINICUM BLVD
(39.88915, -75.244644)"
3751824,Saint Francis de Sales Parish,19143,K-12 School,67884,1890,3,774385000,3552.8,"929,878.70",Not Available,Not Available,100,14.5,15.4,685.4,49.9,,"4625 Springfield Avenue
(39.94652, -75.055458)"
3330762,Fox Chase,19111,K-12 School,52500,1949,1,786455000,1779253.9,"226,686.20","3,624,846.40",Not Available,34,107.3,180.7,921.8,519.2,,"700 RHAWN ST
(40.075456, -75.080171)"
3774262,Doubletree Hotel,19107,Hotel,368464,1983,1,883702001,26832411.6,"6,300,566.60",Not Available,Not Available,68,58.6,160.6,25454.8,3926.6,,"233 South Broad Street
(41.219307, -73.063637)"
2344541,3527,19149,Retail Store,70110,1980,1,882074000,2961237.3,"721,300.00",Not Available,Not Available,77,52.5,143.4,826,434.7,,"7101 Roosevelt Blvd
(40.042012, -75.056525)"
2887841,Arts Bank,19147,College/University,25006,1994,1,771501000,1304774.4,"66,127.00",Not Available,Not Available,Not Available,54.8,166.6,-,178.2,,"601 South Broad Street
(39.443758, -75.715201)"
3892261,Academy of Music,19102,Performing Arts,144080,1857,1,772727000,7983162.2,"3,870.80",Not Available,"3,912,843.10",Not Available,82.6,206.7,3515.9,1328.7,,"240 South Broad Street
(41.218811, -73.063239)"
4139950,U-Haul Moving and Storage of South Philadelphia (1135),19147,Self-Storage Facility,70200,1907,1,884005160,1287337.4,"1,517,214.90",Not Available,Not Available,Not Available,40,80.3,100,252.9,,"1135 Washington Ave
(37.89218, -122.297826)"
3582170,4023-4027 Chestnut St. (American Law Institute),19104,Office,66527,1968,1,773081005,3646745.6,"3,337,762.40",Not Available,Not Available,60,122.5,262.3,1303,665.5,,"4025 Chestnut St.
(29.886402, -90.08872)"
3642348,1420 Walnut,19102,Office,108000,1927,1,883039500,6789132.8,Not Available,Not Available,"1,977,240.10",63,81.2,219.4,2007.9,1040.1,,"1420 Walnut Street
(36.212181, -93.103203)"
4096807,The Kinderman Family LP,19145,Manufacturing/Industrial Plant,234365,1940,1,884095070,5469374.6,"728,737.30",Not Available,Not Available,Not Available,26.4,76.5,1750.6,770.9,,"2900 South 20th Street
(39.91418, -75.181739)"
3963378,PRESSER,19122,College/University,54792,2000,1,777570600,852368.8,Not Available,Not Available,"8,554,938.80",Not Available,198.8,263.8,1081,760.6,,"2001 N. 13TH
(30.435413, -87.203755)"
3685966,Friends Hospital,19124,Other - Specialty Hospital,326010,1950,1,778031022,12882439.3,"40,589,725.60",Not Available,Not Available,Not Available,180.1,279.7,10857.6,3880.4,,"4641 Roosevelt Boulevard
(40.028459, -75.100768)"
3673448,Charles Schober Company,19122,Non-Refrigerated Warehouse,83950,1923,1,884080331,115868.7,"578,637.70",Not Available,Not Available,95,8.3,11.6,105.5,46.2,,"2024 North 2nd Street
(35.208653, -111.615851)"
4480392,BARTASH PRINTING,19143,Manufacturing/Industrial Plant,87890,1930,1,884219000,17910652.5,"1,810,787.50",Not Available,Not Available,Not Available,224.4,661.5,13232.3,2493.8,,"5400 GRAYS AVE
(39.933664, -75.217091)"
3885307,Walnut Bridge Parking & Storage,19103,Parking,138176,1913,1,884055850,9718058.4,"18,905.80",Not Available,Not Available,Not Available,151.2,474,1337.4,1301.9,,"200 South 24th St
(36.333153, -94.151784)"
3751823,St. Martin of Tours Church,19124,Worship Facility,87262,1954,1,778271000,1177209.9,"5,602,056.30","720,153.00",Not Available,Not Available,85.9,118.1,1859.5,508.6,,"5450 Roosevelt Blvd.
(30.248893, -81.698148)"
3879924,Aggregate Non-Residential Excluding MV,19131,College/University,666000,1927,1,774502000,37142042.5,"64,663,573.80",Not Available,Not Available,Not Available,152.9,277.1,15302.9,8406.6,,"5600 City Avenue
(39.99474, -75.240285)"
3962712,New Foundations Charter Elementary School,19136,K-12 School,50000,1999,1,778512302,2918878,"1,172,499.10",Not Available,Not Available,41,58.9,149.7,287.9,453,,"8001 Torresdale Avenue
(40.0353, -75.025158)"
3857948,Bourse Garage,19106,Parking,192322,1989,1,883409600,1840626.3,Not Available,Not Available,Not Available,Not Available,92,289,591.2,246.4,,"400 Ranstead St.
(39.94942, -75.147464)"
3330770,Decatur,19154,K-12 School,89247,1965,1,786001800,2609680.5,"206,701.40","3,065,808.20",Not Available,11,65.9,128.9,942.3,587.8,,"3500 ACADEMY RD
(34.642943, -88.973778)"
3330897,Welsh,19133,K-12 School,71000,1966,1,786646000,1479589.6,"3,901,466.70",Not Available,Not Available,36,75.8,123.1,676.9,405.3,,"2331 N 4TH ST
(39.986514, -75.139505)"
3916312,121 S. Broad,19107,Office,154000,1900,1,883024500,12326610.9,"5,741.50",Not Available,Not Available,40,86.8,272.4,1659.8,1650.4,,"121 S. Broad St.
(34.267082, -86.209209)"
4123939,Belmont,19104,K-12 School,87000,1927,1,783065600,1775707.2,"5,026,547.30",Not Available,Not Available,21,78.2,124.8,5462.7,504.7,,"4030 BROWN ST
(39.967237, -75.2049)"
3789969,Academy of Natural Sciences of Drexel University,19103,Museum,250000,1876,1,772734500,13148394.5,Not Available,Not Available,"6,609,148.20",Not Available,79,196.9,72.8,2199,,"1900 Benjamin Franklin Parkway
(41.031636, -80.396377)"
3330844,Washington ES,19147,K-12 School,68000,1937,1,781486600,958747.8,"5,452,280.10",Not Available,Not Available,40,94.3,128.5,719.2,417.9,,"1198 S 5TH ST
(37.319859, -121.872631)"
3881643,KlingStubbins,19103,Office,105000,1920,1,883036600,5962545.1,"2,973,963.60",Not Available,Not Available,68,85.1,208,2479,956.1,,"2301 Chestnut Street
(34.015098, -86.037459)"
3338613,Beeber,19131,K-12 School,139000,1933,1,783288200,1358189.2,"529,004.30","11,945,609.10",Not Available,5,99.5,121.5,1510,1096.4,,"5925 MALVERN AVE
(39.985886, -75.242202)"
3689195,Cast Iron Building,19106,Office,124000,1881,1,781004550,5073579.2,"913,949.10",Not Available,Not Available,89,48.3,136.2,1322.3,727.7,,"718 Arch Street
(40.815584, -91.106477)"
3330980,Rhawnhurst,19152,K-12 School,46000,1949,1,786066200,921493.5,"4,646,774.70",Not Available,Not Available,10,121,169,840.6,370.2,,"7809 CASTOR AVE
(40.058652, -75.05899)"
3790250,"211 N. 13th Street Associates, LP",19107,Office,83059,1920,1,883016200,3204831.5,"2,305,716.20",Not Available,Not Available,34,66.3,150.3,613,551.5,,"211 N. 13th Street
(35.384777, -94.417129)"
3966784,3031 Red Lion Rd.,19114,Refrigerated Warehouse,91828,1971,1,884289001,1964430.3,"4,193,132.50",Not Available,Not Available,82,67.1,115.1,27,485.7,,"3031 Red Lion Rd.
(40.082177, -74.999803)"
3772884,Rising Sun Plaza,19120,Strip Mall,243470,1979,1,882086000,14497335.5,Not Available,Not Available,Not Available,Not Available,59.5,187,3050.2,1940.7,,"5675 Rising Sun Avenue
(40.039166, -75.11001)"
3831435,Four Points Hotel/Richfield Hosipitality,19114,Hotel,179000,1973,1,883760000,9585911.6,"5,472,068.50",Not Available,Not Available,41,84.1,200.3,6588.6,1573.9,,"9461 Roosevelt Blvd
(40.079941, -75.029191)"
3330821,Girard,19145,K-12 School,66685,1957,1,782720400,875100.2,"109,198.70","3,163,511.80",Not Available,52,62.2,90.8,1033.9,357.7,,"1801 SNYDER AVE
(39.276769, -76.527105)"
3492406,Willard,19134,K-12 School,97261,1907,1,786118700,4609066.1,"5,749,866.90",Not Available,Not Available,4,106.5,210.9,3411.9,922.4,,"1930 E Elkhart St
(39.992714, -75.115194)"
3874380,Fairview Care Center,19118,Senior Care Community,69888,1930,1,881435900,4651753.6,"4,874,827.30",Not Available,Not Available,Not Available,136.3,282.2,10142.1,881.6,,"184 bethlehem pike
(40.164978, -75.218416)"
3831495,Amtrak PIDC,19116,Office,59600,1987,1,883095100,4711050.8,"1,445,675.90",Not Available,Not Available,74,103.3,273.7,754.7,707.4,,"2198 Hornig Rd.
(40.113288, -74.992089)"
4124432,Audenried,19121,K-12 School,211515,2008,1,782845201,10904694,"7,424,172.90",Not Available,Not Available,15,86.7,198.7,515.6,1854.1,,"3301 TASKER ST
(39.934415, -75.198962)"
3330841,Southwark,19148,K-12 School,138000,1909,1,781609000,1543744.7,"15,683.50","6,116,767.10",Not Available,78,55.6,80,1082.3,661.4,,"1835 S 9TH ST
(32.777012, -115.561785)"
3635927,omni hotel,19106,Hotel,112380,1989,1,883711500,8266218.3,"1,005,685.80",Not Available,Not Available,49,82.5,240.4,10042.5,1160,,"401 chestnut street
(35.60484, -84.464969)"
3681289,2 Penn,19103,Office,500000,1956,1,883055500,25541102.6,Not Available,Not Available,"8,045,514.70",80,67.2,179.8,12839,3953.3,,"1500 John F. Kennedy Boulevard
(39.95372, -75.16598)"
4361950,Fleet Shop 258 / WHS,19121,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,1970,1,782326200,1538418.3,"3,976,338.80",Not Available,Not Available,Not Available,92,150.2,148.1,417.1,,"1481 N 26th St
(35.454769, -94.330514)"
3642385,The Racquet Club of Philadelphia,19102,Other,81960,1907,1,882887800,5231834.6,"881,901.90",Not Available,"7,768,048.90",Not Available,169.4,325.8,7986.8,1263,,"215 South 16th STreet
(34.0177, -86.026982)"
3330952,Creighton,19120,K-12 School,63232,1930,1,786529200,1123371.7,"237,366.70","5,870,796.10",Not Available,60,114.4,153.5,1071.1,598.7,,"5401 TABOR AVE
(40.034726, -75.105332)"
4077977,"Driscoll Construction Co., Inc.",19124,Other,61034,1949,1,884044800,275396.7,Not Available,Not Available,Not Available,Not Available,4.5,14.2,11.6,36.9,,"3901 D Street
(46.874178, -96.846362)"
3815287,Procacci Brothers Sales Corp. B5,19148,Refrigerated Warehouse,99545,1968,1,884151000,8456126.8,Not Available,Not Available,Not Available,37,84.9,266.7,1730.4,1132,,"3501 S. Third Street
(38.503109, -82.658504)"
3667296,Monell Chemical Senses Center,19104,Laboratory,60000,1970,1,773702000,8565965.9,Not Available,Not Available,"10,437,208.30",Not Available,316.7,657.6,3970.9,1839.7,,"3500 Market Street
(34.261209, -119.246262)"
3577011,2801 RED LION ROAD,19114,Non-Refrigerated Warehouse,180271,1969,1,884288600,1806302.6,"6,125,625.80",Not Available,Not Available,71,44,67.1,234.2,567.2,,"2801 Red Lion Road
(39.560146, -75.701671)"
3999203,1622 Chestnut Street,19103,Adult Education,79480,1931,1,772509500,11706418.5,Not Available,Not Available,Not Available,Not Available,147.3,462.5,971.7,1567.1,,"1622 Chestnut Street
(35.631325, -120.696801)"
3856392,Archbishop Ryan High School,19154,K-12 School,283950,1965,3,778069000,5099220.4,"12,707,901.00","1,036,656.00",Not Available,90,66.4,107.1,1418.6,1434.5,,"11201 Academy Road
(34.710509, -79.522763)"
3819941,Citizens Bank Park,19148,Stadium (Open),1250000,2004,1,788020010,75623977.4,"76,122,871.60",Not Available,Not Available,Not Available,121.4,253.9,36872.8,14166.7,,"1 Citizens Bank Way
(39.907335, -75.167995)"
3584304,Temple Episcopal Hospital,19124,Hospital (General Medical & Surgical),399596,1928,5,777012000,32843952.9,"58,670,052.70","31,712.40",Not Available,50,229.1,412.3,19440,7515.3,,"100 E. Lehigh Avenue
(39.990887, -75.13089)"
3408784,Hancock,19114,K-12 School,66000,1967,1,786332800,2013260.5,"1,446,415.00",Not Available,Not Available,73,52.4,118.8,619.4,346.3,,"3700 MORRELL AVE
(39.112187, -94.537565)"
4428360,3600 Civic Center Garage,19104,Parking,400000,2014,1,773740401,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,-,,"3600 Civic Center Blvd.
(39.94767, -75.194098)"
3892172,Cancer Treatment Centers of America,19124,Medical Office,325000,1983,2,778037515,46831474.2,"152,072,099.40",Not Available,Not Available,Not Available,612,943.8,20188.9,14346.4,,"1331 East Wyoming Ave.
(40.018297, -75.098455)"
3790606,Computer Components Corp,19154,Manufacturing/Industrial Plant,73515,1980,1,884291500,4019179,"7,486,224.50",Not Available,Not Available,Not Available,156.5,278.6,1368.6,935.7,,"2751 Southampton Road
(40.110523, -74.986839)"
3772776,Lenfest Hall,19103,College/University,94747,2011,1,881030550,5532964,"3,799,271.60",Not Available,Not Available,Not Available,98.5,225.5,2360.3,942.5,,"1616 Locust St.
(34.150677, -118.117071)"
3330746,Olney HS,19120,K-12 School,332185,1931,1,785345400,7661506.1,"1,517,741.20",Not Available,Not Available,72,70,120,3420.7,2149.8,,"100 W DUNCANNON AVE
(40.02918, -75.122735)"
3330851,Strawberry Mansion & Hill,19132,K-12 School,320920,1964,1,784374200,3728135.4,"755,653.20","22,525,602.00",Not Available,56,108.5,141.6,4765.7,2210.8,,"3133 RIDGE AVE
(32.8522, -83.674259)"
3507914,#61 Philadelphia,19116,Manufacturing/Industrial Plant,57471,1984,1,884237607,3598977.6,"22,729,200.20",Not Available,Not Available,Not Available,458.1,611.9,33716,1689,,"10080 Sandmeyer Lane
(40.111493, -75.033083)"
3830317,"440 East 62nd St. Co., LP",19108,Not Available,1296804,1929,1,883028250,554185911.2,Not Available,Not Available,Not Available,Not Available,427.3,1341.9,5033.7,74186.5,,"401 North Broad Street
(34.272938, -86.206184)"
2528934,Ralston House,19104,Office,71686,1887,1,773685500,1556023.5,"1,639,466.80",Not Available,Not Available,Not Available,44.6,92.2,625.7,295.4,,"3615 Chestnut Street
(37.889108, -122.124308)"
3960828,Colonial Penn Life Insurance,19106,Office,154420,1974,1,883014000,8511288.6,Not Available,Not Available,Not Available,Not Available,67.3,211.4,2588.3,1139.4,,"399 Market Street
(42.12387, -70.905958)"
3642429,Nevil Building,19107,Office,135825,1906,1,771695000,5326483.4,Not Available,Not Available,"4,300,788.00",76,70.9,161.2,1263.5,998.6,,"919 Walnut Street
(33.163828, -86.266092)"
3637411,Education Technology Center,19114,College/University,62000,2005,1,778503000,4919302.2,"4,046,338.60",Not Available,Not Available,Not Available,144.6,317.7,Not Available,873.4,,"9801 Frankford Avenue
(33.504629, -101.93964)"
3893230,La Salle #5 (Hayman/Gola),19144,Stadium (Closed),94000,1972,1,776512000,8212704.5,"9,924,477.20",Not Available,Not Available,Not Available,192.9,385.2,3044.2,1626.5,,"2140 Cottage Lane
(44.160607, -87.617199)"
3637467,Building 101 - CBRE,19112,Office,75000,1911,1,788009900,2929952.6,"2,392,265.70",Not Available,Not Available,65,71,156.2,1133,519.3,,"4747 South Broad Street
(41.011343, -80.760629)"
3643255,SPD Electrical,19116,Manufacturing/Industrial Plant,165000,1984,1,884243200,15367050.9,"3,164,184.00",Not Available,Not Available,Not Available,112.3,312.6,1244.2,2225.2,,"13500 Roosevelt Blvd.
(40.111307, -74.992545)"
3998715,ONTARIO WEST PKG GAR,19140,Parking,482000,1996,1,777574550,2538528,"761,645.30",Not Available,Not Available,Not Available,6.8,18.2,6.9,380.3,,"1450 W. Ontario St
(32.233601, -110.996424)"
3892818,4309 G Street,19124,Non-Refrigerated Warehouse,71509,1950,1,884114510,1237972.5,"309,646.80",Not Available,Not Available,68,21.6,58.9,575,182.2,,"4309 G Street
(40.014255, -75.111699)"
3636946,Holy Family Hall,19114,College/University,440350,1954,1,778503000,10739194.9,"7,818,530.40",Not Available,Not Available,Not Available,42.1,95.2,Not Available,1852.9,,"9801 Frankford Avenue
(33.504629, -101.93964)"
3498314,801 Market Street,19107,Office,616379,1909,1,882506315,24363457.7,Not Available,Not Available,"16,171,304.10",94,65.8,155.7,5030.2,4335.2,,"801 Market Street
(37.78542, -122.406284)"
3767538,ST. ANSELM PARISH AND SCHOOL,19154,K-12 School,80488,1963,4,778144000,838009.7,"2,754,608.00",Not Available,Not Available,Not Available,46,70.7,533.9,258.5,,"12670 DUNKS FERRY RD
(40.102277, -74.97116)"
3330968,Bethune,19140,K-12 School,99420,1970,1,785367600,2753118.6,"3,992,739.90",Not Available,Not Available,60,67.9,129.1,5611.9,580.6,,"3301 OLD YORK RD
(40.00298, -75.148894)"
3877421,Belmont Center for Comprehensive Treatment,19131,Other - Specialty Hospital,175462,1979,3,774012010,8547124.8,"12,834,643.90","1,825,049.90",Not Available,Not Available,182.8,332.1,9006.5,1961.3,,"4200 Monument Road
(39.999597, -75.215921)"
2858581,Merriam Theater,19102,College/University,77964,1918,1,772505500,3891000.4,"2,960,463.80",Not Available,Not Available,Not Available,87.9,196.6,3484.3,678.1,,"250 South Broad Street
(30.682345, -88.053366)"
3668849,St. Joseph's Hospital,19130,Hospital (General Medical & Surgical),125500,1989,1,772018000,18196748.7,"16,147,916.10","203,750.10",Not Available,27,275.3,592,22684.7,3308.7,,"1600 W. Girard Avenue
(39.971975, -75.163506)"
3892829,4219 Richmond St,19137,Non-Refrigerated Warehouse,65490,1950,1,884209600,1918836.8,-,Not Available,Not Available,10,29.3,92,442.2,256.9,,"4219 Richmond St
(42.690641, -84.584012)"
3330738,Mastbaum CTE,19134,K-12 School,221000,1929,1,786145800,5099459.2,"20,587,802.20",Not Available,Not Available,27,116.2,170.3,798.1,1776.2,,"3116 FRANKFORD AVE
(33.56601, -101.939914)"
3810596,Peirce-Phelps Inc.,19131,Distribution Center,210039,1952,2,884115500,2931071.4,"2,654,501.50",Not Available,Not Available,Not Available,26.6,57.1,194.7,533.4,,"2000 N. 59th Street
(27.963357, -82.388816)"
3679656,1880 JFK,19103,Office,248000,1983,1,883056300,13871687.3,Not Available,Not Available,Not Available,84,55.9,175.6,3113.5,1856.9,,"1880 John F. Kennedy Boulevard
(40.704069, -74.090259)"
3799206,Philadelphia Business & Technology Center,19131,Other,280276,1930,2,883371900,7792421.1,"1,784,162.00",Not Available,Not Available,96,34,93.6,2290.7,1137.9,,"5070 Parkside Avenue, Suite 2400
(39.980626, -75.221136)"
3330760,Disston,19135,K-12 School,67842,1923,1,786081400,893322.7,"150,464.80","4,204,307.80",Not Available,55,77.4,106.3,736,439.6,,"6801 COTTAGE ST
(40.028623, -75.04683)"
3490894,Moore,19111,K-12 School,67701,1980,1,786543400,1294954,"4,010,741.20",Not Available,Not Available,23,81.5,125.4,2140.7,402.2,,"6900 Summerdale Ave
(40.049053, -75.076453)"
3876329,Sheraton University City Hotel,19104,Hotel,252880,1976,1,883730000,14913852,"6,340,167.50",Not Available,"10,480,931.90",15,156.4,325.8,22953.2,3029.1,,"3501 Chestnut Street
(29.924274, -90.091589)"
3790331,NARA,19154,Other - Public Services,300000,1994,1,884292516,8395509.2,"6,287,874.90",Not Available,Not Available,Not Available,48.9,109.9,106.8,1457.8,,"14700 Townsend Road
(42.083199, -83.592481)"
3776486,RICHMOND WATERFRONT INDUSTRIAL PARK,19137,Other,256000,1963,1,884209570,3384671.9,"3,307,857.80",Not Available,Not Available,Not Available,26.1,55.1,488.5,628.8,,"2950 KIRKBRIDE STREET
(39.999777, -75.064901)"
3657531,"Altomare Precast, Inc.",19129,Manufacturing/Industrial Plant,146508,1910,1,884131500,1349438.5,Not Available,Not Available,Not Available,Not Available,9.2,28.9,634.2,180.6,,"4300 Wissahickon Avenue
(40.013749, -75.169408)"
3952018,Holiday Inn Stadium,19148,Hotel,150800,1972,1,883740000,10689574.2,"8,584,233.60",Not Available,Not Available,Not Available,127.8,282.4,54151.4,1886.9,,"900 Packer Avenue
(39.910199, -75.163729)"
3964499,Chapel Manor,19115,Other,54819,1973,1,881435400,5515695.9,Not Available,Not Available,Not Available,Not Available,100.6,315.9,10219.9,738.4,,"1104 Welsh Road
(40.090282, -75.046507)"
4104890,Our Lady of Hope,19148,K-12 School,55831,1963,1,771514000,6499.4,"99,323.40","2,279,345.70",Not Available,100,42.7,43.5,456.2,175.3,,"1248 Jackson St
(37.794895, -122.41565)"
4052093,Parking Deck 1,19107,Parking,220890,1963,1,771005200,1022207.9,Not Available,Not Available,Not Available,Not Available,4.6,14.5,Not Available,136.8,,"317 south 8th st
(34.001282, -85.989224)"
